id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan_pengeluaran;nilai_inflasi;satuan;tahun
197;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;5;MEI;-0,03;PERSEN;2020
198;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;5;MEI;0;PERSEN;2020
199;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;5;MEI;0;PERSEN;2020
200;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;5;MEI;0;PERSEN;2020
201;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;5;MEI;0;PERSEN;2020
202;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;5;MEI;0;PERSEN;2020
203;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;5;MEI;0;PERSEN;2020
204;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;5;MEI;0,19;PERSEN;2020
205;32;JAWA BARAT;3272;KOTA SUKABUMI;UMUM;6;JUNI;0,16;PERSEN;2020
206;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;6;JUNI;0,47;PERSEN;2020
207;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;6;JUNI;0,01;PERSEN;2020
208;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;6;JUNI;0;PERSEN;2020
209;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;6;JUNI;0,06;PERSEN;2020
210;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;6;JUNI;0;PERSEN;2020
211;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;6;JUNI;0;PERSEN;2020
212;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;6;JUNI;-0,08;PERSEN;2020
213;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;6;JUNI;0,12;PERSEN;2020
214;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;6;JUNI;0;PERSEN;2020
215;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;6;JUNI;0,14;PERSEN;2020
216;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;6;JUNI;0,12;PERSEN;2020
217;32;JAWA BARAT;3272;KOTA SUKABUMI;UMUM;7;JULI;-0,06;PERSEN;2020
218;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;-0,53;PERSEN;2020
219;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;7;JULI;0,04;PERSEN;2020
220;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;-0,01;PERSEN;2020
221;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;-0,11;PERSEN;2020
222;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;7;JULI;0;PERSEN;2020
223;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;7;JULI;0,45;PERSEN;2020
224;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;0;PERSEN;2020
225;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;0,13;PERSEN;2020
226;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;7;JULI;0,44;PERSEN;2020
227;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0,05;PERSEN;2020
228;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;0,79;PERSEN;2020
229;32;JAWA BARAT;3272;KOTA SUKABUMI;UMUM;8;AGUSTUS;-0,22;PERSEN;2020
230;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;-1,29;PERSEN;2020
231;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0,07;PERSEN;2020
232;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0;PERSEN;2020
233;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;0,14;PERSEN;2020
234;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;8;AGUSTUS;0,01;PERSEN;2020
235;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;8;AGUSTUS;0,29;PERSEN;2020
236;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;0,02;PERSEN;2020
237;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;0;PERSEN;2020
238;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;8;AGUSTUS;1,29;PERSEN;2020
239;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;0;PERSEN;2020
240;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;1,43;PERSEN;2020
241;32;JAWA BARAT;3272;KOTA SUKABUMI;UMUM;9;SEPTEMBER;-0,08;PERSEN;2020
242;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;9;SEPTEMBER;-0,6;PERSEN;2020
243;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;9;SEPTEMBER;0,25;PERSEN;2020
244;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;9;SEPTEMBER;0,43;PERSEN;2020
245;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;9;SEPTEMBER;-0,46;PERSEN;2020
246;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;9;SEPTEMBER;0,19;PERSEN;2020
247;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;9;SEPTEMBER;0,02;PERSEN;2020
248;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;9;SEPTEMBER;-0,1;PERSEN;2020
249;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;9;SEPTEMBER;0;PERSEN;2020
250;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;9;SEPTEMBER;0;PERSEN;2020
251;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;9;SEPTEMBER;0,09;PERSEN;2020
252;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;9;SEPTEMBER;0,37;PERSEN;2020
253;32;JAWA BARAT;3272;KOTA SUKABUMI;UMUM;10;OKTOBER;0,02;PERSEN;2020
254;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;10;OKTOBER;-0,2;PERSEN;2020
255;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;10;OKTOBER;0,8;PERSEN;2020
256;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;10;OKTOBER;0,03;PERSEN;2020
257;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;10;OKTOBER;0,13;PERSEN;2020
258;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;10;OKTOBER;0,08;PERSEN;2020
259;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;10;OKTOBER;0,02;PERSEN;2020
260;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;10;OKTOBER;-0,19;PERSEN;2020
261;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;10;OKTOBER;0,02;PERSEN;2020
262;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;10;OKTOBER;0;PERSEN;2020
263;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;10;OKTOBER;0,05;PERSEN;2020
264;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;10;OKTOBER;0,38;PERSEN;2020
265;32;JAWA BARAT;3272;KOTA SUKABUMI;UMUM;11;NOVEMBER;0,35;PERSEN;2020
266;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;0,93;PERSEN;2020
267;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;0,01;PERSEN;2020
268;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0;PERSEN;2020
269;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;0;PERSEN;2020
270;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;11;NOVEMBER;0,84;PERSEN;2020
271;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;11;NOVEMBER;0,45;PERSEN;2020
272;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;0,04;PERSEN;2020
273;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;0,03;PERSEN;2020
274;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;11;NOVEMBER;0;PERSEN;2020
275;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;0;PERSEN;2020
276;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;0,08;PERSEN;2020
277;32;JAWA BARAT;3272;KOTA SUKABUMI;UMUM;12;DESEMBER;0,58;PERSEN;2020
278;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;1,81;PERSEN;2020
279;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;12;DESEMBER;0,57;PERSEN;2020
280;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0,03;PERSEN;2020
281;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;0,16;PERSEN;2020
282;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;12;DESEMBER;0;PERSEN;2020
283;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;12;DESEMBER;0;PERSEN;2020
284;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;-0,15;PERSEN;2020
285;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;0;PERSEN;2020
286;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;12;DESEMBER;0;PERSEN;2020
287;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;0;PERSEN;2020
288;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;-0,04;PERSEN;2020
289;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;1;JANUARI;0,38;PERSEN;2020
290;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;1;JANUARI;1,17;PERSEN;2020
291;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;1;JANUARI;0;PERSEN;2020
292;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;1;JANUARI;0;PERSEN;2020
293;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;1;JANUARI;0,19;PERSEN;2020
294;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;1;JANUARI;1,09;PERSEN;2020
295;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;1;JANUARI;-0,69;PERSEN;2020
296;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;1;JANUARI;0;PERSEN;2020
297;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;1;JANUARI;0,65;PERSEN;2020
298;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;1;JANUARI;0;PERSEN;2020
299;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;1;JANUARI;0,71;PERSEN;2020
300;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;1;JANUARI;0,39;PERSEN;2020
301;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;2;FEBRUARI;0,35;PERSEN;2020
302;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;1,28;PERSEN;2020
303;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;0;PERSEN;2020
304;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;0,05;PERSEN;2020
305;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;0,61;PERSEN;2020
306;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;2;FEBRUARI;0,02;PERSEN;2020
307;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;2;FEBRUARI;-0,72;PERSEN;2020
308;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;0;PERSEN;2020
309;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;-0,1;PERSEN;2020
310;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;2;FEBRUARI;0;PERSEN;2020
311;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0;PERSEN;2020
312;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;0,86;PERSEN;2020
313;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;3;MARET;0,25;PERSEN;2020
314;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;0,95;PERSEN;2020
315;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;3;MARET;-0,07;PERSEN;2020
316;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0;PERSEN;2020
317;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;-0,07;PERSEN;2020
318;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;3;MARET;0,05;PERSEN;2020
319;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;3;MARET;-0,6;PERSEN;2020
320;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0;PERSEN;2020
321;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0;PERSEN;2020
322;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;3;MARET;0;PERSEN;2020
323;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0;PERSEN;2020
324;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;1,27;PERSEN;2020
325;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;4;APRIL;0,16;PERSEN;2020
326;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;0,41;PERSEN;2020
327;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;4;APRIL;0;PERSEN;2020
328;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;0;PERSEN;2020
329;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;0,21;PERSEN;2020
330;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;4;APRIL;0;PERSEN;2020
331;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;4;APRIL;-0,38;PERSEN;2020
332;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;0;PERSEN;2020
333;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;0;PERSEN;2020
334;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;4;APRIL;0;PERSEN;2020
335;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;0;PERSEN;2020
336;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;1,63;PERSEN;2020
337;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;5;MEI;-0,25;PERSEN;2020
338;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;5;MEI;-0,97;PERSEN;2020
339;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;5;MEI;0;PERSEN;2020
340;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;5;MEI;0;PERSEN;2020
341;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;5;MEI;0;PERSEN;2020
342;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;5;MEI;0;PERSEN;2020
343;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;5;MEI;0,12;PERSEN;2020
344;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;5;MEI;0;PERSEN;2020
345;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;5;MEI;0;PERSEN;2020
346;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;5;MEI;0;PERSEN;2020
347;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;5;MEI;0;PERSEN;2020
348;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;5;MEI;0,01;PERSEN;2020
349;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;6;JUNI;0,41;PERSEN;2020
350;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;6;JUNI;1,43;PERSEN;2020
351;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;6;JUNI;0;PERSEN;2020
352;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;6;JUNI;0;PERSEN;2020
353;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;6;JUNI;0,01;PERSEN;2020
354;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;6;JUNI;0;PERSEN;2020
355;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;6;JUNI;0,34;PERSEN;2020
356;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;6;JUNI;0;PERSEN;2020
357;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;6;JUNI;0;PERSEN;2020
358;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;6;JUNI;0;PERSEN;2020
359;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;6;JUNI;0;PERSEN;2020
360;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;6;JUNI;-0,06;PERSEN;2020
361;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;7;JULI;-0,14;PERSEN;2020
362;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;-0,81;PERSEN;2020
363;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;7;JULI;0,02;PERSEN;2020
364;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0;PERSEN;2020
365;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0,17;PERSEN;2020
366;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;7;JULI;0,05;PERSEN;2020
367;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;7;JULI;0,12;PERSEN;2020
368;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;0;PERSEN;2020
369;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;0,08;PERSEN;2020
370;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;7;JULI;0;PERSEN;2020
371;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0;PERSEN;2020
372;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;1,2;PERSEN;2020
373;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;8;AGUSTUS;-0,1;PERSEN;2020
374;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;-1,26;PERSEN;2020
375;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0,42;PERSEN;2020
376;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;-0,02;PERSEN;2020
377;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;0,45;PERSEN;2020
378;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;8;AGUSTUS;0,08;PERSEN;2020
379;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;8;AGUSTUS;0,03;PERSEN;2020
380;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;0,03;PERSEN;2020
381;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;0,12;PERSEN;2020
382;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;8;AGUSTUS;1,58;PERSEN;2020
383;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;0;PERSEN;2020
384;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;2,48;PERSEN;2020
385;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;9;SEPTEMBER;-0,05;PERSEN;2020
386;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;9;SEPTEMBER;-0,32;PERSEN;2020
387;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;9;SEPTEMBER;0;PERSEN;2020
388;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;9;SEPTEMBER;0;PERSEN;2020
389;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;9;SEPTEMBER;-0,12;PERSEN;2020
390;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;9;SEPTEMBER;1,13;PERSEN;2020
391;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;9;SEPTEMBER;-0,01;PERSEN;2020
